TN40;TN40;TN40;TN40;TN40;TN40;TN40;TN40;TN40;TN40;TN40;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48
16;0;279;   ;0;V;230;A3;    ;    ; ;13021;13021;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;9876;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;283;   ;0;V;230;A3;    ;    ; ;11675;11675;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;1384;0;692;692;0;0;0;0;11061;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;284;   ;0;V;230;A3;    ;    ; ;2279;2279;473;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;2279;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;285;   ;0;V;230;A3;    ;    ; ;12842;12842;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1282;0;855;427;                    ;4938;0;2469;2469;0;0;0;0;12757;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;302;   ;0;V;230;A3;    ;    ; ;19064;19064;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;10909;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;331;   ;0;V;230;A3;    ;    ; ;939;939;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;939;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;334;   ;0;V;230;A3;    ;    ; ;76129;76129;0;27280;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;54662;0;27331;27331;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;816;70684;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;346;   ;0;V;230;A3;    ;    ; ;8857;8857;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1040;0;520;520;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;2698;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;347;   ;0;V;230;A3;    ;    ; ;32252;32252;0;8086;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;884;0;442;442;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;30307;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;350;   ;0;V;230;A3;    ;    ; ;354512;354512;1463;3476;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;358;0;0;0;0;179;179;0;0;0;0;0;0;0;                    ;1668;0;834;834;0;0;0;10053;66406;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;362;   ;0;V;230;A3;    ;    ; ;42957;42957;676;2692;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;782;0;391;391;0;0;0;0;0;0;0;0;0;0;                    ;6250;0;3125;3125;0;0;0;4521;40369;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;394;   ;0;V;230;A3;    ;    ; ;2166;2166;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;1618;0;809;809;0;0;0;0;2166;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;408;   ;0;V;230;A3;    ;    ; ;237359;237359;977;5909;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;845;0;423;423;0;0;0;0;0;0;855;0;570;285;                    ;1802;0;901;901;0;0;0;17381;225203;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;424;   ;0;V;230;A3;    ;    ; ;24140;24140;527;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1525;0;763;763;0;0;0;0;0;0;1068;0;712;356;                    ;0;0;0;0;0;0;0;0;16884;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;109;   ;0;V;286;A3;    ;    ; ;712;712;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1924;0;962;962;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;137;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;121;   ;0;V;286;A3;    ;    ; ;29642;29642;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;855;0;570;285;                    ;0;0;0;0;0;0;0;0;27362;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;123;   ;0;V;286;A3;    ;    ; ;2212;2212;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1282;0;855;427;                    ;0;0;0;0;0;0;0;0;2127;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;148;   ;0;V;286;A3;    ;    ; ;35392;35392;0;756;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;931;0;466;466;0;0;0;0;0;0;5983;0;3989;1994;                    ;0;0;0;0;0;0;0;0;24911;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;207;   ;0;V;286;A3;    ;    ; ;7886;7886;275;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1236;0;618;618;0;0;0;0;0;0;9400;0;6267;3133;                    ;0;0;0;0;0;0;0;12974;3550;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;208;   ;0;V;286;A3;    ;    ; ;3459;3459;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;4782;2242;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;221;   ;0;V;286;A3;    ;    ; ;5023;5023;0;809;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;4938;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;286;   ;0;V;286;A3;    ;    ; ;2493181;2493181;9880;13282;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;325;0;163;163;0;0;0;15082;0;15082;14613;0;9742;4871;                    ;0;0;0;0;0;0;0;27875;524235;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;298;   ;0;V;286;A3;    ;    ; ;5369;5369;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;1491;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;312;   ;0;V;286;A3;    ;    ; ;22385;22385;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;2917;0;1459;1459;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;13711;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;320;   ;0;V;286;A3;    ;    ; ;18698;18698;684;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14527;0;9685;4842;                    ;0;0;0;0;0;0;0;0;18010;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;339;   ;0;V;286;A3;    ;    ; ;272938;272938;0;194;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1095;0;548;548;0;0;0;0;0;0;15809;0;10539;5270;                    ;0;0;0;0;0;0;0;4684;7019;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;395;   ;0;V;286;A3;    ;    ; ;882;882;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3632;0;2421;1211;                    ;100;0;50;50;0;0;0;0;502;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;005;005;0;V;383;A3;    ;    ; ;237233;237233;1512;1911;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15082;15082;0;5342;3562;0;1781;                    ;0;0;0;0;0;0;0;11277;151000;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;005;411;0;V;383;A3;    ;    ; ;191686;191686;0;2267;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;2776;1388;0;1388;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;76057;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;008;   ;0;V;383;A3;    ;    ; ;0;0;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;011;   ;0;V;383;A3;    ;    ; ;928614;928614;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2136;1424;0;712;                    ;0;0;0;0;0;0;0;0;97076;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;023;023;0;V;383;A3;    ;    ; ;53824;53824;1969;5955;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3845;2563;0;1282;                    ;0;0;0;0;0;0;0;8291;52061;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;023;033;0;V;383;A3;    ;    ; ;0;0;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;023;094;0;V;383;A3;    ;    ; ;1083;1083;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;1083;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;024;   ;0;V;383;A3;    ;    ; ;38605;38605;0;0;                                                                                    ;0;62560;12512;31280;18768;0;0;0;0;0;0;0;0;2205;1103;0;1103;0;0;0;0;0;0;10681;7121;0;3560;                    ;2768;1384;0;1384;0;0;0;0;9130;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;027;   ;0;V;383;A3;    ;    ; ;4574;4574;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;6006;4456;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;042;   ;0;V;383;A3;    ;    ; ;1468;1468;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;1752;876;0;876;0;0;0;0;1415;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;068;   ;0;V;383;A3;    ;    ; ;1748;1748;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3632;2421;0;1211;                    ;0;0;0;0;0;0;0;0;1420;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;069;   ;0;V;383;A3;    ;    ; ;6251;6251;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;965;483;0;483;0;0;0;0;6166;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;081;   ;0;V;383;A3;    ;    ; ;35011;35011;15798;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;748;0;0;0;374;0;374;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;3341;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;083;   ;0;V;383;A3;    ;    ; ;15553;15553;0;1532;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3418;2279;0;1139;                    ;0;0;0;0;0;0;0;8421;11416;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;095;   ;0;V;383;A3;    ;    ; ;89596;89596;276;0;                                                                                    ;0;50048;10009;25024;15014;0;0;0;0;0;0;0;0;1392;696;0;696;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;6652;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;108;   ;0;V;383;A3;    ;    ; ;1674;1674;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;845;423;0;423;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;1674;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;122;   ;0;V;383;A3;    ;    ; ;9026;9026;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;581;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;140;   ;0;V;383;A3;    ;    ; ;10595;10595;0;193;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9828;6552;0;3276;                    ;0;0;0;0;0;0;0;0;7943;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;141;   ;0;V;383;A3;    ;    ; ;19311;19311;0;0;                                                                                    ;0;78200;15640;39100;23460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;987;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;144;   ;0;V;383;A3;    ;    ; ;2321;2321;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;2321;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;155;   ;0;V;383;A3;    ;    ; ;27636;27636;0;12741;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214;143;0;71;                    ;0;0;0;0;0;0;0;0;27636;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;173;   ;0;V;383;A3;    ;    ; ;173600;173600;0;83971;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1775;888;0;888;0;0;0;0;0;0;9828;6552;0;3276;                    ;0;0;0;0;0;0;0;0;172606;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;184;   ;0;V;383;A3;    ;    ; ;0;0;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;185;   ;0;V;383;A3;    ;    ; ;2292;2292;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;1507;754;0;754;0;0;0;0;2292;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;191;   ;0;V;383;A3;    ;    ; ;6277;6277;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10255;6837;0;3418;                    ;0;0;0;0;0;0;0;0;5392;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;194;   ;0;V;383;A3;    ;    ; ;30556;30556;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;30556;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;196;   ;0;V;383;A3;    ;    ; ;34059;34059;171;7337;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17091;11395;0;5697;                    ;2087;1044;0;1044;0;0;0;12289;27430;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;200;   ;0;V;383;A3;    ;    ; ;83099;83099;463;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5128;3419;0;1709;                    ;2126;1063;0;1063;0;0;0;0;59502;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;206;   ;0;V;383;A3;    ;    ; ;590639;590639;1008;38204;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30164;30164;0;0;0;0;0;                    ;764;382;0;382;0;0;0;30420;436583;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;226;   ;0;V;383;A3;    ;    ; ;30402;30402;335;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4945;3297;0;1648;                    ;0;0;0;0;0;0;0;24839;25187;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;237;   ;0;V;383;A3;    ;    ; ;267;267;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;855;570;0;285;                    ;0;0;0;0;0;0;0;0;267;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;238;   ;0;V;383;A3;    ;    ; ;6197;6197;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;241;   ;0;V;383;A3;    ;    ; ;475;475;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;475;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;248;   ;0;V;383;A3;    ;    ; ;3209;3209;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;3079;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;272;   ;0;V;383;A3;    ;    ; ;4603;4603;22;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1627;814;0;814;0;0;0;0;0;0;5127;3418;0;1709;                    ;0;0;0;0;0;0;0;0;4457;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;275;   ;0;V;383;A3;    ;    ; ;17645;17645;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1001;501;0;501;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;17645;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;295;   ;0;V;383;A3;    ;    ; ;183519;183519;573;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12391;8261;0;4130;                    ;0;0;0;0;0;0;0;0;150166;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;300;296;0;V;383;A3;    ;    ; ;15805;15805;0;724;                                                                                    ;0;31280;6256;15640;9384;0;0;0;0;0;0;0;0;677;339;0;339;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;5879;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;300;300;0;V;383;A3;    ;    ; ;47113;47113;183;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1830;915;0;915;0;0;0;0;0;0;3632;2421;0;1211;                    ;0;0;0;0;0;0;0;15994;47070;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;300;309;0;V;383;A3;    ;    ; ;553;553;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;505;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;307;   ;0;V;383;A3;    ;    ; ;13730;13730;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;11058;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;317;   ;0;V;383;A3;    ;    ; ;48812;48812;0;528;                                                                                    ;0;93840;18768;46920;28152;0;0;0;0;0;0;0;0;931;466;0;466;0;0;0;0;0;0;0;0;0;0;                    ;887;444;0;444;0;0;0;3444;11425;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
